Date,Open,High,Low,Close,Volume
2013-12-17,73.879655586124,74.362164266748,73.555989294851,73.770659134854,57475600.0
2013-12-18,73.067499101658,73.300113479369,71.61864383477,73.209726178315,141465800.0
2013-12-19,73.040914601348,73.107375852123,72.273965059658,72.370985193539,80077200.0
2013-12-20,72.499920020042,73.321381079617,72.418504987843,72.977111800604,109103400.0
2013-12-23,75.49998088001,75.861530084224,74.803466971892,75.777788908248,125326600.0
2013-12-24,75.751204407938,76.015720186021,75.238123551958,75.456116454499,41888700.0
2013-12-26,75.513273130165,75.699364632334,74.885347232846,74.954998623658,51002000.0
2013-12-27,74.944364823534,75.022789099448,74.370139616841,74.448563892755,56471100.0
2013-12-30,74.09897771368,74.448563892755,73.415888978218,73.708185559125,63407400.0
2013-12-31,73.661662683583,74.606741669599,73.63906585832,74.572181819196,55771100.0
2014-01-02,73.862375660923,74.041821038014,73.376012227754,73.523423281972,58671200.0
2014-01-03,73.487534206554,73.599189107855,71.835307512296,71.908414888148,98116900.0
2014-01-06,71.439198457679,72.682023847165,70.927446826714,72.300536267718,103152700.0
2014-01-07,72.352376043322,72.570368945863,71.502336645915,71.783135430437,79302300.0
2014-01-08,71.619973059786,72.517199945244,71.6040223596,72.23806269199,64632400.0
2014-01-09,72.682023847165,72.689999197258,71.160074496675,71.315447608736,69787200.0
2014-01-10,71.755554011366,71.884488837869,70.596469797856,70.839717975691,76244000.0
2014-01-13,70.436962795997,72.110457090503,70.43297512095,71.210571755014,94623200.0
2014-01-14,71.541548783872,72.672719272056,71.467112183004,72.627525621529,83140400.0
2014-01-15,73.575263057576,74.463185367926,73.328027204694,74.085685463525,97909700.0
2014-01-16,73.758696109714,74.017894987735,73.330685654725,73.672296483707,57319500.0
2014-01-17,73.304101154415,73.38252543033,71.764858586474,71.867208912667,106684900.0
2014-01-21,71.909744113163,73.116680427231,71.83397828728,72.983757925682,82131700.0
2014-01-22,73.22896006429,74.076380888417,72.816275573729,73.308088829462,94996300.0
2014-01-23,73.09940050203,73.971372112193,72.417029548076,73.928836911697,100809800.0
2014-01-24,73.63906585832,73.85440031083,72.409532718989,72.584990421034,107338700.0
2014-01-27,73.116680427231,73.745403859559,72.542455220538,73.173837102897,138719700.0
2014-01-28,67.625651888229,68.455088297897,66.736400352864,67.325247034727,266380800.0
2014-01-29,66.986294655777,67.440889611075,66.277817722519,66.560942650819,125702500.0
2014-01-30,66.798873928592,67.325247034727,66.022606519544,66.432273669319,169625400.0
2014-01-31,65.820564317189,66.664622202027,65.603900639664,66.541004275586,116199300.0
2014-02-03,66.808178503701,67.488741711633,66.368205023572,66.664622202027,100366000.0
2014-02-04,67.23884740872,67.718697639313,66.828116878933,67.629639563275,94170300.0
2014-02-05,67.33322238482,68.49230659833,67.292268962093,68.134745069163,82086200.0
2014-02-06,68.201926732871,68.661901300492,67.901071274397,68.529524898764,64441300.0
2014-02-07,69.715563972835,69.922806583985,69.180709824438,69.488250959766,92570100.0
2014-02-10,69.351863151925,71.134264601459,69.263612217439,70.733123990161,86389800.0
2014-02-11,70.949739920262,71.904454575151,70.801317894081,71.665107343743,70564200.0
2014-02-12,71.797483745471,72.1464760773,71.301406522833,71.659758802259,77025200.0
2014-02-13,71.491279745514,72.853820688556,71.429771518448,72.797661002974,76849500.0
2014-02-14,72.535582470259,73.004903614124,72.367103413514,72.73882704665,68231100.0
2014-02-18,73.00759125622,73.701564513765,72.955442976751,73.006254120849,65062900.0
2014-02-19,72.840449334846,73.126596304238,71.449828549013,71.853643431053,78442000.0
2014-02-20,71.267978138558,71.804169422326,70.734461125532,71.021945230295,76464500.0
2014-02-21,71.241596457688,71.479245527175,70.146121562295,70.233035361409,69696200.0
2014-02-24,69.952236933501,70.857464208309,69.854626051418,70.540576496738,72227400.0
2014-02-25,70.785272269629,70.810009273993,69.664752828737,69.806489178062,57988000.0
2014-02-26,70.013745160566,70.199606977134,68.942699728401,69.176698418325,69054300.0
2014-02-27,69.148618575534,70.70504414737,69.002870820096,70.55662212119,75470500.0
2014-02-28,70.7451582085,71.235886889654,69.814511990288,70.365411763138,92992200.0
2014-03-03,69.988339588518,70.955088461746,69.906774330887,70.568656339529,59695300.0
2014-03-04,71.00188819973,71.221178400573,70.5699934749,71.033979448634,64785000.0
2014-03-05,70.991191116762,71.503313963853,70.751843885355,71.183738610185,50015700.0
2014-03-06,71.241235431138,71.461849395998,70.614118942142,70.968459815455,46372200.0
2014-03-07,71.013922418069,71.132927466088,70.340006191089,70.927008618955,55182400.0
2014-03-10,70.648884461788,71.313440741172,70.646089848863,70.991191116762,44646000.0
2014-03-11,71.596913439822,72.036830976879,71.214492723718,71.682490103566,69806100.0
2014-03-12,71.471222714949,71.850969160311,71.13560173683,71.752021142857,49831600.0
2014-03-13,71.86300337865,72.15984743101,70.755855291468,70.955088461746,64435700.0
2014-03-14,70.706381282741,70.987179710649,69.932179902936,70.158155780634,59299800.0
2014-03-17,70.560633527303,70.864163256518,70.313263483669,70.432268531687,49886200.0
2014-03-18,70.319949160524,71.131590330717,70.226363055908,71.05537361457,52411800.0
2014-03-19,71.170367256475,71.702547134131,70.734461125532,71.036653719376,56189000.0
2014-03-20,70.85346617355,71.225189806686,70.513833789318,70.694347064402,52099600.0
2014-03-21,71.126241789233,71.369600426753,70.377445981477,71.251932514106,93511600.0
2014-03-24,71.994042645007,72.272166802174,71.544765160353,72.097002068574,88925200.0
2014-03-25,72.405880339273,72.974162871945,72.150487483413,72.87254058375,70573300.0
2014-03-26,73.077122295511,73.408731867518,72.052876601331,72.175893055462,74942000.0
2014-03-27,72.20731573668,72.405880339273,71.552801343933,71.865677649392,55507900.0
2014-03-28,71.980671291297,72.063560312945,71.436457195303,71.785449527132,50141000.0
2014-03-31,72.102350610058,72.313617998674,71.66109593763,71.76940390268,42167300.0
2014-04-01,71.905791710522,72.455354348,71.773415308793,72.425937369838,50190000.0
2014-04-02,72.52354825192,72.67063314273,72.24007555327,72.546279553227,45105200.0
2014-04-03,72.391171850192,72.539593876372,71.88974608607,72.043516653734,40586000.0
2014-04-04,72.179904461575,72.205310033624,70.945728514149,71.111533300152,68812800.0
2014-04-07,70.603421859174,70.98851684602,69.783757876756,69.995025265373,72462600.0
2014-04-08,70.225012549183,70.349366138686,69.357225064763,69.99101385926,60972100.0
2014-04-09,69.88404302958,70.93369429581,69.801140636579,70.910962994503,51542400.0
2014-04-10,70.959099867858,71.167692985733,69.954911204243,69.996362400744,59913000.0
2014-04-11,69.397325754539,69.909448601629,69.148618575534,69.478891012169,67929400.0
2014-04-14,69.785095012127,69.819860531772,69.157978523131,69.755678033965,51418500.0
2014-04-15,69.567141946655,69.750329492481,68.371742924987,69.258250304602,66622500.0
2014-04-16,69.270297894294,69.676787047076,68.746862881965,69.39866288991,53691400.0
2014-04-17,69.531039291638,70.568656339529,69.424068461958,70.191584164908,71083600.0
2014-04-21,70.245069579748,71.154321632023,70.060544898551,71.024619501037,45637200.0
2014-04-22,70.642198784933,71.112335581374,70.40031099632,71.095353962163,50640800.0
2014-04-23,70.742483937758,71.019270959553,70.12606453173,70.16617859286,98735000.0
2014-04-24,75.977368915195,76.216716146603,74.977191657693,75.918534958872,189977900.0
2014-04-25,75.48530309867,76.482806085431,75.409086382523,76.476120408576,97568800.0
2014-04-28,76.591114050481,79.65983972691,76.557685666206,79.437875255325,167371400.0
2014-04-29,79.391075517341,79.690593840443,78.825467255411,79.202539430031,84344400.0
2014-04-30,79.243990626531,80.151905543436,78.864244181169,78.903021106928,114160200.0
2014-05-01,79.158413962788,79.532811866666,78.404269613548,79.088882923496,61012000.0
2014-05-02,79.203876565402,79.452583744406,78.85220996283,79.235967814305,47878600.0
2014-05-05,78.909706783783,80.361835796682,78.890986888589,80.356487255198,71766800.0
2014-05-06,80.468806626361,80.817785586836,79.480663587197,79.480663587197,93641100.0
2014-05-07,79.592982958361,79.865758574043,78.587457159374,79.202539430031,70716100.0
2014-05-08,79.09710026039,79.925384387214,78.848346098925,79.062140216076,57574300.0
2014-05-09,78.598247320371,78.82817684259,78.032163525903,78.733045183544,72899400.0
2014-05-12,78.994909361626,79.824538105539,78.982807807825,79.712934887152,53302200.0
2014-05-13,79.601331668765,79.942864409371,79.426531447195,79.837984276429,39934300.0
2014-05-14,79.659150203592,80.327424896825,79.566371624451,79.852775064408,41601000.0
2014-05-15,79.964378282795,80.219855529705,79.068863301521,79.173743434463,57711500.0
2014-05-16,79.148195709772,80.344904918982,78.713884390025,80.342215684804,69064100.0
2014-05-19,80.38793266583,81.662629666201,80.318012577202,81.294204583815,79438800.0
2014-05-20,81.283447647103,81.537580276924,80.775182387462,81.310339988883,58709000.0
2014-05-21,81.192013685051,81.577918789594,80.954016460298,81.525478723123,49214900.0
2014-05-22,81.564472618704,82.001473172629,81.228318346454,81.654561963667,50190000.0
2014-05-23,81.651872729489,82.657552188864,81.546992596547,82.576969286721,58052400.0
2014-05-27,82.812277277296,84.154205132117,82.778661850071,84.12327893907,87216500.0
2014-05-28,84.175719005541,84.68801811645,83.874524777605,83.905450970652,78870400.0
2014-05-29,84.421783932828,85.634628547105,84.411026996116,85.434280600844,94118500.0
2014-05-30,85.783881043984,86.616199022075,84.562968727173,85.114261733663,141005200.0
2014-06-02,85.243344974207,85.36032666095,83.702413790213,84.529353299948,92337700.0
2014-06-03,84.503805575257,85.886071942748,84.475568616388,85.724717892068,73177300.0
2014-06-04,85.711271721178,87.116396579183,85.532437648341,86.70359913286,83870500.0
2014-06-05,86.889156291142,87.315386462184,86.406438756191,87.043787256377,75951400.0
2014-06-06,87.386664614072,87.569532538176,86.656537534745,86.804445414535,87484600.0
2014-06-09,87.252202905172,88.362856620685,86.358032540987,88.193434867471,75414997.0
2014-06-10,89.16290378864,89.464098016576,88.071074712372,88.711112446736,62777000.0
2014-06-11,88.59816461126,89.191140747509,87.976951516142,88.344031981439,45681000.0
2014-06-12,88.513453734653,88.588752291637,86.499217335332,86.866297800629,54749000.0
2014-06-13,86.781586924022,87.007482594974,85.539160733786,85.915653518706,54525000.0
2014-06-16,86.132136870035,87.299264503287,86.075662952297,86.781586924022,35561000.0
2014-06-17,86.885122439875,87.252202905172,86.405094139102,86.668639088546,29726000.0
2014-06-18,86.847473161383,86.866297800629,85.981539756067,86.762762284776,33514000.0
2014-06-19,86.866297800629,86.875710120252,85.971092081286,86.46156805684,35528000.0
2014-06-20,86.452155737217,87.111018110827,85.557985373032,85.567397692655,100898000.0
2014-06-23,85.953302797198,86.235672385888,85.275615784343,85.492099135671,43694000.0
2014-06-24,85.416800578687,86.348620221364,84.8897106798,84.974421556407,39036000.0
2014-06-25,84.908535319046,85.369738980573,84.381445420158,85.049720113391,36869000.0
2014-06-26,85.059132433014,85.699170167377,84.522630214503,85.557985373032,32629000.0
2014-06-27,85.482686816048,86.593340531562,85.435625217933,86.574515892316,64029000.0
2014-06-30,86.687463727792,88.216965666529,86.678051408169,87.468686256501,49589000.0
2014-07-01,88.024013114257,88.541690693522,87.656932648961,88.024013114257,38223000.0
2014-07-02,88.348738141251,88.532278373899,87.619283370469,87.986363835765,28465000.0
2014-07-03,88.165197908602,88.569927652391,87.722818886321,88.50404141503,22891800.0
2014-07-07,88.607576930883,90.348856061137,88.569927652391,90.328148957967,56468000.0
2014-07-08,90.612401010581,91.1112539506,88.400505899177,89.746467605266,65222000.0
2014-07-09,89.831178481873,90.311206782645,89.191140747509,89.784116883758,36436000.0
2014-07-10,88.249908785209,89.934713997726,88.024013114257,89.449979537141,39686000.0
2014-07-11,89.755879924889,90.254732864907,89.287617023645,89.624107450167,34018000.0
2014-07-14,90.226495906038,91.195964827207,90.028837193955,90.781822763795,42810000.0
2014-07-15,91.1112539506,91.158315548715,89.44527337733,89.718230646397,45477900.0
2014-07-16,91.271263384191,91.39362353929,89.172316108263,89.209965386755,53502000.0
2014-07-17,89.44527337733,89.679640135942,87.129842750073,87.619189247272,57298000.0
2014-07-18,88.118136310487,89.172316108263,87.553397133108,88.88053419995,49988000.0
2014-07-21,89.407624098838,89.417036418461,88.212259506717,88.418389306461,39079000.0
2014-07-22,89.115842190525,89.313500902608,88.588752291637,89.153491469017,55197000.0
2014-07-23,89.812353842627,92.127784469884,89.577045852052,91.478334415897,92918000.0
2014-07-24,91.33244346174,91.600694570996,90.753585804926,91.327737301929,45729000.0
2014-07-25,91.158315548715,92.090135191392,90.960656836632,91.931066989763,43469000.0
2014-07-28,92.071310552146,93.407859938611,91.817177922325,93.200788906905,55318000.0
2014-07-29,93.492570815218,93.596106331071,92.476040295934,92.598400451033,43143000.0
2014-07-30,92.654874368771,92.899594678969,91.930125757801,92.381917099704,33010000.0
2014-07-31,91.450097457028,91.723054726095,89.72764296602,89.98177559584,56843000.0
2014-08-01,89.322913222231,90.941832197386,89.238202345624,90.480628535859,48511000.0
2014-08-04,90.706524206811,90.904182918894,89.577045852052,89.972363276217,39958000.0
2014-08-05,89.755879924889,90.057074152824,88.814647962589,89.529984253937,55933000.0
2014-08-06,89.181728427886,89.868827760365,89.144079149394,89.379387139969,38558000.0
2014-08-07,89.795636216082,90.760468713084,89.010527419502,89.369974820346,46711000.0
2014-08-08,89.161873693541,89.69158565268,88.234877765049,89.61591251566,41865000.0
2014-08-11,90.117247048416,90.883437560741,89.706247322977,90.798305281594,36585000.0
2014-08-12,90.845600992231,91.640168930939,90.43885788075,90.779386997339,33795000.0
2014-08-13,90.949651555633,91.980698047528,90.845600992231,91.980698047528,31916000.0
2014-08-14,92.065830326675,92.292849737734,91.564495793919,92.226635742842,28116000.0
2014-08-15,92.605001427941,92.879316549637,91.621250646684,92.680674564961,48951000.0
2014-08-18,93.163090813462,93.995495320679,92.680674564961,93.796853336002,47572000.0
2014-08-19,94.033331889189,95.234642939378,93.948199610042,95.092755807466,69274700.0
2014-08-20,95.007623528318,95.622467766604,94.544125564072,95.130592375976,52612800.0
2014-08-21,95.130592375976,95.480580634692,94.695471838112,95.140051518103,33421900.0
2014-08-22,94.865736396406,95.981915167448,94.771144975132,95.840028035536,44102400.0
2014-08-25,96.284607715527,96.644055116371,95.802191467026,96.04812916234,40144700.0
2014-08-26,95.934619456811,96.01029259383,95.404907497672,95.432339009842,33119800.0
2014-08-27,95.556253771712,97.02242080147,95.253561223633,96.606218547861,46827400.0
2014-08-28,96.095424872978,97.221062786147,96.067047446595,96.719728253391,68389800.0
2014-08-29,97.296735923166,97.334572491676,96.672432542753,96.956206806577,44567000.0
2014-09-02,97.485918765716,98.129140430384,97.164307933382,97.712938176775,53491400.0
2014-09-03,97.523755334226,97.6183467555,93.248223092609,93.588752209198,125233100.0
2014-09-04,93.503619930051,94.676553553857,92.500950864539,92.813102554745,85594800.0
2014-09-05,93.456324219413,94.014413604934,92.992826255167,93.61712963558,58353200.0
2014-09-08,93.929281325787,93.938740467914,92.746888559853,93.040121965804,46277800.0
2014-09-09,93.721180198982,97.504837049971,90.940192413506,92.690133707088,189560600.0
2014-09-10,92.709051991343,95.641386050859,92.472573438156,95.537335487457,100741900.0
2014-09-11,94.979246101936,95.953537741066,94.231973873866,95.944078598938,62353100.0
2014-09-12,95.735977472134,96.662973400626,95.613008624477,96.16163886787,62626100.0
2014-09-15,97.249440212529,97.476459623588,95.953537741066,96.133261441487,61216500.0
2014-09-16,94.40223843216,95.783273182771,93.54145649856,95.404907497672,66818200.0
2014-09-17,95.792732324899,96.294066857654,95.151591671499,96.08596573085,60892400.0
2014-09-18,96.417035705312,96.814319674665,96.067047446595,96.284607715527,37023900.0
2014-09-19,96.757564821901,96.814319674665,95.423825781927,95.499498918947,70838500.0
2014-09-22,96.294066857654,96.615677689989,95.140051518103,95.594090340222,52722000.0
2014-09-23,95.158969802358,97.372409060186,95.102214949593,97.088634796362,63347200.0
2014-09-24,96.634595974243,97.287276781039,95.726518330006,96.246771147017,59725174.0
2014-09-25,95.073837523211,95.26302036576,92.434736869646,92.576624001558,99565849.0
2014-09-26,93.200927381971,95.30085693427,93.077958534314,95.30085693427,62370501.0
2014-09-29,93.314437087501,95.002893957255,93.295518803246,94.695471838112,49766312.0
2014-09-30,95.357611787035,96.04812916234,95.092755807466,95.30085693427,55264139.0
2014-10-01,95.149510660231,95.244102081505,93.361732798139,93.815771620257,51491286.0
2014-10-02,93.900903899404,94.799522401514,92.737429417725,94.496829853435,47757828.0
2014-10-03,94.061709315571,94.790063259387,93.683343630473,94.231973873866,43469585.0
2014-10-06,94.544125564072,95.206265512995,94.042791031316,94.231973873866,37051182.0
2014-10-07,94.052250173444,94.704930980239,93.390110224521,93.409028508776,42094183.0
2014-10-08,93.418487650903,95.641386050859,92.992826255167,95.348152644907,57404674.0
2014-10-09,96.04812916234,96.842697101048,95.168428944485,95.556253771712,77376525.0
2014-10-10,95.244102081505,96.511627126586,94.875195538534,95.281938650015,66331592.0
2014-10-13,95.849487177663,96.2751485734,94.411697574288,94.411697574288,53583368.0
2014-10-14,94.960327817681,95.083296665338,93.238763950481,93.409028508776,63688562.0
2014-10-15,92.671215422833,93.787394193875,90.032114769269,92.264472311352,100933600.0
2014-10-16,90.382103027985,92.434736869646,90.249675038201,91.053702119036,72154523.0
2014-10-17,92.226635742842,93.645507061963,91.573954936046,92.387441159009,68179688.0
2014-10-20,92.997555826231,94.5535847062,92.90769397602,94.36440186365,77517279.0
2014-10-21,97.448082197206,97.448082197206,95.792732324899,96.927829380195,94623904.0
2014-10-22,97.277817638911,98.4791286891,97.050798227852,97.419704770824,68263146.0
2014-10-23,98.450751262718,99.369233963295,98.025089866982,99.160186922278,71074674.0
2014-10-24,99.49125689674,99.784490302691,98.876412658454,99.52909346525,47053916.0
2014-10-27,99.179105206533,99.775031160564,99.037218074621,99.425042901847,34187701.0
2014-10-28,99.699358023544,100.96688306863,99.652062312907,100.96688306863,48060949.0
2014-10-29,100.88175078948,101.56280902266,100.60743566778,101.53443159627,52687879.0
2014-10-30,101.17403828122,101.5438907384,100.17231512992,101.19390247968,40654793.0
2014-10-31,102.16819411881,102.1965715452,101.41146274862,102.15873497669,44639285.0
2014-11-03,102.36683610349,104.334337666,102.16819411881,103.48301487453,52282550.0
2014-11-04,103.44517830602,103.56814715368,101.89387899712,102.72628350433,41574365.0
2014-11-05,103.19924061071,103.38842345326,102.27697425328,102.97222119965,37435905.0
2014-11-06,103.17045418738,103.350954982,102.41045084162,103.2654546056,34968457.0
2014-11-07,103.31295481471,103.85445719857,103.12295397827,103.55995590208,33691535.0
2014-11-10,103.56945594391,103.86395724039,103.23695448013,103.38895514929,27195547.0
2014-11-11,103.2654546056,104.26295899692,102.98045335094,104.2154587878,27442252.0
2014-11-12,103.9114574495,105.85896602302,103.90195740768,105.68796527022,46942431.0
2014-11-13,106.21046757043,107.77797447107,106.02046673399,107.17947183628,59522855.0
2014-11-14,107.49297321641,108.4809775659,107.39797279819,108.47147752408,44063595.0
2014-11-17,108.55697790048,111.41649048891,107.63547384374,108.29097672946,46746712.0
2014-11-18,108.24347652035,109.90598383921,108.19597631124,109.69698291912,44223978.0
2014-11-19,109.66848279366,109.95348404832,108.11047593484,108.93697957336,41869160.0
2014-11-20,109.16498057709,111.01748873239,109.10798032616,110.49498643217,43395537.0
2014-11-21,111.63499145082,111.69199170175,110.22898526116,110.64698710133,57179298.0
2014-11-24,111.00798869057,112.8319967204,110.78948772866,112.69424611398,47450824.0
2014-11-25,113.11699797506,113.76300081896,111.57799119989,111.72049182722,68840440.0
2014-11-26,112.04349324917,113.14549810052,111.93899278913,113.0504976823,40831886.0
2014-11-28,113.3069988115,113.43049935519,112.14799370921,112.98399738955,24814402.0
2014-12-01,112.86999688769,113.28799872786,105.70696535387,109.31698124624,83814037.0
2014-12-02,107.82547468018,109.96298409014,107.11297154353,108.89897940607,59348940.0
2014-12-03,109.96298409014,110.53298659946,109.35498141353,110.13398484294,43063440.0
2014-12-04,109.98198417378,111.34049015434,109.52598216633,109.71598300277,42155776.0
2014-12-05,110.19098509387,110.27648547027,108.90847944789,109.25048095349,38318895.0
2014-12-08,108.3954771895,108.91607948135,106.03946681764,106.78047007976,57664850.0
2014-12-09,104.68096083708,108.58547802594,103.88295732403,108.41447727315,60208036.0
2014-12-10,108.68997848599,109.10798032616,105.96346648306,106.35296819776,44565318.0
2014-12-11,106.64746949425,108.11047593484,105.77346564662,106.03946681764,41471578.0
2014-12-12,104.93746196628,106.27696786319,104.10145828594,104.24395891327,56028138.0
2014-12-15,105.16546297001,106.02046673399,101.03294477742,102.81420261905,67218082.0
2014-12-16,101.05194486106,104.65246071162,100.94744440102,101.40819642939,60790733.0
2014-12-17,101.76444799772,104.34845937331,101.47944674306,103.93995757497,53411773.0
2014-12-18,106.27696786319,107.01797112531,105.12746280272,107.01797112531,59006218.0
2014-12-19,106.64746949425,107.57847359281,106.07746698493,106.19146748679,88429770.0
2014-12-22,106.55246907603,107.81597463836,106.37196828141,107.29347233815,45167549.0
2014-12-23,107.56897355099,107.66397396921,106.83747033069,106.91347066526,26028419.0
2014-12-24,106.95147083255,107.07497137624,106.4099684487,106.4099684487,14479611.0
2014-12-26,106.4954688251,108.79447894603,106.4099684487,108.29097672946,33720951.0
2014-12-29,108.10097589302,109.03197999158,108.01547551662,108.21497639488,27598920.0
2014-12-30,107.95847526569,108.22447643671,106.50496886692,106.89447058162,29881477.0
2014-12-31,107.17947183628,107.47397313277,104.69996092073,104.8614616317,41403351.0
2015-01-02,105.82096585573,105.86846606484,101.98294895962,103.86395724039,53204626.0
2015-01-05,102.8759528909,103.21795439649,100.13994084615,100.9379443592,64285491.0
2015-01-06,101.21344557204,102.0589492942,99.398937584029,100.94744440102,65797116.0
2015-01-07,101.84044833229,102.7904525145,101.36069622028,102.36295063251,40105934.0
2015-01-08,103.76895682217,106.54296903421,103.2654546056,106.29596794683,59364547.0
2015-01-09,107.03697120895,107.58797363463,104.69996092073,106.4099684487,53315099.0
2015-01-12,106.9704709162,106.99897104166,103.36045502382,103.78795690581,49650790.0
2015-01-13,105.85896602302,107.16047175264,103.46495548386,104.70946096255,67091928.0
2015-01-14,103.58845602755,104.96596209175,103.07545376916,104.31045920603,48956588.0
2015-01-15,104.50046004247,104.5574602934,101.3274460739,101.47944674306,60013996.0
2015-01-16,101.67894762132,102.20144992153,99.940439967886,100.69094327183,78513345.0
2015-01-20,102.4484510089,103.51882072099,101.17544540475,103.28445468924,49899907.0
2015-01-21,103.50295565115,105.5074644756,102.85695280725,104.07295816047,48575897.0
2015-01-22,104.74746112984,106.84697037251,104.23445887145,106.78047007976,53796409.0
2015-01-23,106.68546966154,108.06297572573,105.95396644124,107.33147250543,46464828.0
2015-01-26,108.05347568391,108.64494828775,107.16047175264,107.4454730073,55614979.0
2015-01-27,106.7994701634,106.85647041433,103.57895598573,103.68345644577,95568749.0
2015-01-28,111.74424193177,112.21449400196,109.54498224997,109.54498224997,146477063.0
2015-01-29,110.504486474,113.23099847692,109.78248329552,112.95549726408,84436432.0
2015-01-30,112.48049517298,114.00050186451,111.00798869057,111.30248998705,83745461.0
2015-02-02,112.14799370921,113.21199839328,110.27648547027,112.69899613489,62739100.0
2015-02-03,112.5754955912,113.1359980587,111.72999186904,112.71799621853,51915749.0
2015-02-04,112.5754955912,114.48500399743,112.3940447924,113.58250002434,70149743.0
2015-02-05,114.46630173067,114.66658437826,113.73193202285,114.39000357921,42246245.0
2015-02-06,114.46630173067,114.68565891613,112.96895050823,113.42673941701,43706567.0
2015-02-09,113.06432319756,114.29463088988,112.94987597037,114.18018366269,38889797.0
2015-02-10,114.60936076467,116.49774001335,114.59982349573,116.37375551722,62008506.0
2015-02-11,117.08905068718,119.13956350771,116.83154442599,119.10141443198,73561797.0
2015-02-12,120.22681216605,121.58110435449,119.75948598834,120.60830292335,74474466.0
2015-02-13,121.39035897584,121.39035897584,119.8357841398,121.19961359718,54272219.0
2015-02-17,121.59064162343,122.91632200508,121.04701729426,121.91490876714,63152405.0
2015-02-18,121.71939475402,122.82094931575,121.5524925477,122.75895706769,44891737.0
2015-02-19,122.53483124777,123.05938103907,122.39177221378,122.50621944097,37362381.0
2015-02-20,122.66835301283,123.50763267891,122.12472868366,123.50286404444,48948419.0
2015-02-23,124.00357066341,126.84567680536,123.66022898183,126.84567680536,70974110.0
2015-02-24,126.78845319177,127.41791294133,125.10035659067,126.05408348395,69228130.0
2015-02-25,125.47231007905,125.51045915478,122.22010137299,122.83048658468,74711746.0
2015-02-26,122.82571795022,124.81423852269,120.75136195735,124.38029278625,91287529.0
2015-02-27,123.98449612554,124.52812045471,122.30593679338,122.5157567099,62014847.0
2015-03-02,123.26920095559,124.25153965566,122.36316040698,123.11660465266,48096663.0
2015-03-03,122.99262015654,123.52670721677,122.16287775939,123.37411091385,37816283.0
2015-03-04,123.1261419216,123.5648562925,122.38223494484,122.59205486136,31666340.0
2015-03-05,122.63020393709,122.79233750895,119.94069409806,120.56061657869,56517146.0
2015-03-06,122.45853309631,123.38364818278,120.4175575447,120.74182468841,72842060.0
2015-03-09,122.03889326326,123.57439356144,119.27308527277,121.25683721078,88528487.0
2015-03-10,120.56061657869,121.33313536224,118.07138938725,118.74853548147,68856582.0
2015-03-11,118.97742993586,118.99650447372,116.45959093762,116.58357543374,68938974.0
2015-03-12,116.65033631627,119.12048896985,116.00180202884,118.69131186788,48362719.0
2015-03-13,118.64362552321,119.59267915471,116.90784257745,117.87110673966,51827283.0
2015-03-16,118.14768753871,119.16817531451,117.1844233765,119.16817531451,35874300.0
2015-03-17,120.07421586312,121.42850805157,119.8357841398,121.16146452145,51023104.0
2015-03-18,121.12331544572,123.18336553519,120.52246750296,122.52529397883,65270945.0
2015-03-19,122.79233750895,123.26452769381,121.50480620303,121.59541025789,45809490.0
2015-03-20,122.31547406231,122.45853309631,119.3684579621,120.07421586312,68695136.0
2015-03-23,121.23776267292,121.933983305,120.66552653695,121.32359809331,37709674.0
2015-03-24,121.34267263118,122.11519141473,120.70367561268,120.82766010881,32842304.0
2015-03-25,120.68460107482,120.95164460493,117.67082409207,117.67082409207,51655177.0
2015-03-26,117.07951341824,119.10141443198,116.92691711532,118.49102922029,47572869.0
2015-03-27,118.80575909507,118.92974359119,117.22257245223,117.54683959595,39546151.0
2015-03-30,118.30982111057,120.55107930976,118.2621347659,120.52246750296,47099670.0
2015-03-31,120.25542397284,120.63691473015,118.60070781301,118.67223733001,42090553.0
2015-04-01,119.04419081839,119.33030888637,117.40378056196,118.50056648922,40621437.0
2015-04-02,119.24447346597,119.74994871941,118.44334287562,119.52105426502,32220131.0
2015-04-06,118.71038640574,121.60971616129,118.57686464068,121.45711985837,37193975.0
2015-04-07,121.73370065742,122.1932062746,120.15051401458,120.17912582138,35012268.0
2015-04-08,120.02652951846,120.55107930976,119.18724985238,119.78809779514,37329243.0
2015-04-09,120.02652951846,120.72275015055,118.89159451546,120.70367561268,32483974.0
2015-04-10,120.12190220779,121.32359809331,119.46383065143,121.21868813505,40187953.0
2015-04-13,122.42992128951,122.62066666816,120.75136195735,120.98025641173,36365123.0
2015-04-14,121.12331544572,121.39989624477,120.08375313205,120.45570662043,25524593.0
2015-04-15,120.56061657869,121.24729994185,120.17912582138,120.9134955292,28970419.0
2015-04-16,120.43663208257,121.21868813505,120.27449851071,120.33172212431,28368987.0
2015-04-17,119.74041145048,120.30311031751,118.70084913681,118.97742993586,51957046.0
2015-04-20,119.75948598834,122.19148956619,119.37799523103,121.69555158169,47054310.0
2015-04-21,122.17241502832,122.26778771765,120.80858557094,121.03748002533,32435057.0
2015-04-22,121.11377817679,122.90678473614,120.4747811583,122.66835301283,37654505.0
2015-04-23,122.36316040698,124.38506142072,122.21056410405,123.66976625076,45770902.0
2015-04-24,124.45182230325,124.5853440683,123.25012641772,124.25153965566,44525905.0
2015-04-27,126.187605249,126.96966130149,125.08128205281,126.51187239272,96954207.0
